"","ID","soyarea"
"2973","CR288196",0
"2974","CR288197",0
"2975","CR288198",0
"2976","CR288199",0
"2977","CR288200",0
"2978","CR288201",0
"2979","CR289191",0
"2980","CR289192",0
"2981","CR289193",0
"2982","CR289194",0
"2983","CR289195",0
"2984","CR289196",0
"2985","CR289197",0
"2986","CR289198",0
"2987","CR289199",0
"2988","CR289200",0
"2989","CR290191",0
"2990","CR290192",0
"2991","CR290193",0
"2992","CR290194",0
"2993","CR290195",0
"2994","CR290196",0
"2995","CR290197",0
"2996","CR290198",0
"2997","CR290199",0
"2998","CR291194",0
"2999","CR291195",0
"3000","CR291196",0
"3001","CR291197",0
