"ID","Year","soyarea"
"CR231204","X2005",0
"CR231204","X2010",0
"CR231204","X2012",0
"CR231205","X2005",0
"CR231205","X2010",0
"CR231205","X2012",0
"CR232172","X2005",1.4171450138092
"CR232172","X2010",0.461300849914551
"CR232172","X2012",1.42673110961914
"CR232173","X2005",3.13664627075195
"CR232173","X2010",1.14875566959381
"CR232173","X2012",3.82452940940857
"CR232174","X2005",0.291766703128815
"CR232174","X2010",0.114656239748001
"CR232174","X2012",0.411092609167099
"CR232175","X2005",0.00276591582223773
"CR232175","X2010",0.00129344325978309
"CR232175","X2012",0.0100144250318408
"CR232177","X2005",0
"CR232177","X2010",0
"CR232177","X2012",0
"CR232178","X2005",0
"CR232178","X2010",0
"CR232178","X2012",0
"CR232179","X2005",0
"CR232179","X2010",0
"CR232179","X2012",0
"CR232180","X2005",0
"CR232180","X2010",0
"CR232180","X2012",0
"CR232181","X2005",0
"CR232181","X2010",0
"CR232181","X2012",0
"CR232182","X2005",0
"CR232182","X2010",0
"CR232182","X2012",0
"CR232183","X2005",0
"CR232183","X2010",0
"CR232183","X2012",0
"CR232184","X2005",0
"CR232184","X2010",0
"CR232184","X2012",0
"CR232185","X2005",0
"CR232185","X2010",0
"CR232185","X2012",0
"CR232186","X2005",0
"CR232186","X2010",0
"CR232186","X2012",0
"CR232187","X2005",0
"CR232187","X2010",0
"CR232187","X2012",0
"CR232188","X2005",0
"CR232188","X2010",0
"CR232188","X2012",0
"CR232189","X2005",0
"CR232189","X2010",0
"CR232189","X2012",0
"CR232190","X2005",0
"CR232190","X2010",0
"CR232190","X2012",0
"CR232191","X2005",0
"CR232191","X2010",0
"CR232191","X2012",0.00410555908456445
"CR232192","X2005",0
"CR232192","X2010",0
"CR232192","X2012",0.301353454589844
"CR232193","X2005",0
"CR232193","X2010",0
"CR232193","X2012",0.310577094554901
"CR232194","X2005",0
"CR232194","X2010",0
"CR232194","X2012",0.436193555593491
"CR232195","X2005",0
"CR232195","X2010",0
"CR232195","X2012",0.213027492165565
"CR232196","X2005",0
"CR232196","X2010",0
"CR232196","X2012",0.0720370709896088
"CR232197","X2005",0
"CR232197","X2010",0
"CR232197","X2012",0.871285080909729
"CR232198","X2005",6.53682327270508
"CR232198","X2010",7.78117847442627
"CR232198","X2012",11.3869543075562
"CR232199","X2005",18.9903964996338
"CR232199","X2010",21.7563800811768
"CR232199","X2012",24.9999485015869
"CR232200","X2005",11.8080282211304
"CR232200","X2010",22.0912532806396
"CR232200","X2012",25.930778503418
"CR232201","X2005",28.2957649230957
"CR232201","X2010",45.5410652160645
"CR232201","X2012",55.6842956542969
"CR232202","X2005",1.80133080482483
"CR232202","X2010",2.95754837989807
"CR232202","X2012",3.47059750556946
"CR232203","X2005",0
"CR232203","X2010",0
"CR232203","X2012",0
"CR232204","X2005",0
"CR232204","X2010",0
"CR232204","X2012",0
"CR232205","X2005",0
"CR232205","X2010",0
"CR232205","X2012",0
"CR233173","X2005",0.618377029895782
"CR233173","X2010",0.250247061252594
"CR233173","X2012",0.840208649635315
"CR233174","X2005",2.20911502838135
"CR233174","X2010",0.765072405338287
"CR233174","X2012",2.48476552963257
"CR233175","X2005",8.37344455718994
"CR233175","X2010",2.48684692382812
"CR233175","X2012",8.19981861114502
"CR233176","X2005",0.09939244389534
"CR233176","X2010",0
"CR233176","X2012",0
"CR233177","X2005",0
"CR233177","X2010",0
"CR233177","X2012",0
"CR233178","X2005",0
"CR233178","X2010",0
"CR233178","X2012",0
"CR233179","X2005",0
"CR233179","X2010",0
"CR233179","X2012",0
"CR233180","X2005",0
"CR233180","X2010",0
"CR233180","X2012",0
"CR233181","X2005",0
"CR233181","X2010",0
"CR233181","X2012",0
"CR233182","X2005",0
"CR233182","X2010",0
"CR233182","X2012",0
"CR233183","X2005",0
"CR233183","X2010",0
"CR233183","X2012",0
"CR233184","X2005",0
"CR233184","X2010",0
"CR233184","X2012",0
"CR233185","X2005",0
"CR233185","X2010",0
"CR233185","X2012",0
"CR233186","X2005",0
"CR233186","X2010",0
"CR233186","X2012",0
"CR233187","X2005",0
"CR233187","X2010",0
"CR233187","X2012",0
"CR233188","X2005",0
"CR233188","X2010",0
"CR233188","X2012",0
"CR233189","X2005",0
"CR233189","X2010",0
"CR233189","X2012",0
"CR233190","X2005",0
"CR233190","X2010",0
"CR233190","X2012",0
"CR233191","X2005",0
"CR233191","X2010",0
"CR233191","X2012",0.00730445235967636
"CR233192","X2005",0
"CR233192","X2010",0
"CR233192","X2012",0.195185571908951
"CR233193","X2005",0
"CR233193","X2010",0
"CR233193","X2012",0.0248607620596886
"CR233194","X2005",0
"CR233194","X2010",0
"CR233194","X2012",0.00503036240115762
"CR233195","X2005",0
"CR233195","X2010",0
"CR233195","X2012",0.112508893013
"CR233196","X2005",0.933528304100037
"CR233196","X2010",0.832019746303558
"CR233196","X2012",2.79174041748047
"CR233197","X2005",3.50209712982178
"CR233197","X2010",4.15646266937256
"CR233197","X2012",6.33852815628052
"CR233198","X2005",43.9953384399414
"CR233198","X2010",45.8951148986816
"CR233198","X2012",50.299430847168
"CR233199","X2005",23.0953502655029
"CR233199","X2010",34.320972442627
"CR233199","X2012",48.8740615844727
"CR233200","X2005",27.2911262512207
"CR233200","X2010",69.5593719482422
"CR233200","X2012",153.899108886719
"CR233201","X2005",44.3050689697266
"CR233201","X2010",67.0184707641602
"CR233201","X2012",114.210029602051
"CR233202","X2005",7.76059484481812
"CR233202","X2010",9.24201107025146
"CR233202","X2012",10.6111087799072
"CR233203","X2005",0.00353994406759739
"CR233203","X2010",0
"CR233203","X2012",0.0708820447325706
"CR233204","X2005",1.07582759857178
"CR233204","X2010",0
"CR233204","X2012",6.28023719787598
"CR233205","X2005",0.00841927900910378
"CR233205","X2010",0
"CR233205","X2012",0.0448546670377254
"CR233206","X2005",0
"CR233206","X2010",0
"CR233206","X2012",0
"CR234173","X2005",0.528717339038849
"CR234173","X2010",0.158846020698547
"CR234173","X2012",0.56895250082016
"CR234174","X2005",0.745496034622192
"CR234174","X2010",0.240159094333649
"CR234174","X2012",0.805671453475952
"CR234175","X2005",1.24759566783905
"CR234175","X2010",0.247321635484695
"CR234175","X2012",0.855758368968964
"CR234176","X2005",0.417601108551025
"CR234176","X2010",0
"CR234176","X2012",0
"CR234177","X2005",0
"CR234177","X2010",0
"CR234177","X2012",0
"CR234178","X2005",0
"CR234178","X2010",0
"CR234178","X2012",0
"CR234179","X2005",0
"CR234179","X2010",0
"CR234179","X2012",0
"CR234180","X2005",0
"CR234180","X2010",0
"CR234180","X2012",0
"CR234181","X2005",0
"CR234181","X2010",0
"CR234181","X2012",0
"CR234182","X2005",0
"CR234182","X2010",0
"CR234182","X2012",0
"CR234183","X2005",0
"CR234183","X2010",0
"CR234183","X2012",0
"CR234184","X2005",0
"CR234184","X2010",0
"CR234184","X2012",0
"CR234185","X2005",0
"CR234185","X2010",0
"CR234185","X2012",0
"CR234186","X2005",0
"CR234186","X2010",0
"CR234186","X2012",0
"CR234187","X2005",0
"CR234187","X2010",0
"CR234187","X2012",0
"CR234188","X2005",0
"CR234188","X2010",0
"CR234188","X2012",0
"CR234189","X2005",0
"CR234189","X2010",0
"CR234189","X2012",0
"CR234190","X2005",0
"CR234190","X2010",0
"CR234190","X2012",0.0021163506899029
"CR234191","X2005",0
"CR234191","X2010",0
"CR234191","X2012",0.100437350571156
"CR234192","X2005",0
"CR234192","X2010",0
"CR234192","X2012",0.497077882289886
"CR234193","X2005",0
"CR234193","X2010",0
"CR234193","X2012",0.08144611120224
"CR234194","X2005",5.14635181427002
"CR234194","X2010",0.691024661064148
"CR234194","X2012",0.983259260654449
"CR234195","X2005",33.3118057250977
"CR234195","X2010",3.0726637840271
"CR234195","X2012",3.31699013710022
"CR234196","X2005",192.747833251953
"CR234196","X2010",16.6210079193115
"CR234196","X2012",16.8742809295654
"CR234197","X2005",2.19309520721436
"CR234197","X2010",2.73695707321167
"CR234197","X2012",2.94088459014893
"CR234198","X2005",24.5646953582764
"CR234198","X2010",30.5482578277588
"CR234198","X2012",35.0605545043945
"CR234199","X2005",20.8434925079346
"CR234199","X2010",47.8697814941406
"CR234199","X2012",108.996574401855
"CR234200","X2005",0
"CR234200","X2010",210.52326965332
"CR234200","X2012",692.478149414062
"CR234201","X2005",0.91939377784729
"CR234201","X2010",216.2353515625
"CR234201","X2012",707.4541015625
"CR234202","X2005",0
"CR234202","X2010",0
"CR234202","X2012",0
"CR234203","X2005",2.54417204856873
"CR234203","X2010",0
"CR234203","X2012",14.7671375274658
"CR234204","X2005",13.9072284698486
"CR234204","X2010",0
"CR234204","X2012",72.3075332641602
"CR234205","X2005",5.84634971618652
"CR234205","X2010",0
"CR234205","X2012",33.3025436401367
"CR234206","X2005",0
"CR234206","X2010",0
"CR234206","X2012",0
"CR235172","X2005",0.000767051125876606
"CR235172","X2010",0.000416649389080703
"CR235172","X2012",0.00143894506618381
"CR235173","X2005",0.44917231798172
"CR235173","X2010",0.17702528834343
"CR235173","X2012",0.563088774681091
"CR235174","X2005",0.745215058326721
"CR235174","X2010",0.24561396241188
"CR235174","X2012",0.78524649143219
"CR235175","X2005",0.64460289478302
"CR235175","X2010",0.0861428156495094
"CR235175","X2012",0.305998206138611
"CR235176","X2005",0.260589241981506
"CR235176","X2010",0
"CR235176","X2012",0
"CR235177","X2005",0.0445592738687992
"CR235177","X2010",0
"CR235177","X2012",0
"CR235178","X2005",0.00369544955901802
"CR235178","X2010",0
"CR235178","X2012",0
"CR235179","X2005",1.23388230800629
"CR235179","X2010",0
"CR235179","X2012",0
"CR235180","X2005",0.584664404392242
"CR235180","X2010",0
"CR235180","X2012",0
"CR235181","X2005",0
"CR235181","X2010",0
"CR235181","X2012",0
"CR235182","X2005",0.0121447099372745
"CR235182","X2010",0
"CR235182","X2012",0
"CR235183","X2005",0
"CR235183","X2010",0
"CR235183","X2012",0
"CR235184","X2005",0
"CR235184","X2010",0
"CR235184","X2012",0
"CR235185","X2005",0
"CR235185","X2010",0
"CR235185","X2012",0
"CR235186","X2005",0
"CR235186","X2010",0
"CR235186","X2012",0
"CR235187","X2005",0
"CR235187","X2010",0
"CR235187","X2012",0
"CR235188","X2005",0
"CR235188","X2010",0
"CR235188","X2012",0
"CR235189","X2005",0
"CR235189","X2010",0
"CR235189","X2012",0
"CR235190","X2005",0
"CR235190","X2010",0
"CR235190","X2012",0.131610497832298
"CR235191","X2005",0
"CR235191","X2010",0
"CR235191","X2012",0.212164580821991
"CR235192","X2005",0
"CR235192","X2010",0
"CR235192","X2012",0.00864935386925936
"CR235193","X2005",1.06570088863373
"CR235193","X2010",0.220119073987007
"CR235193","X2012",0.356567561626434
"CR235194","X2005",6.9596734046936
"CR235194","X2010",0.785604417324066
"CR235194","X2012",0.904719650745392
"CR235195","X2005",17.0739250183105
"CR235195","X2010",1.67762041091919
"CR235195","X2012",1.94845640659332
"CR235196","X2005",24.8010654449463
"CR235196","X2010",2.76391577720642
"CR235196","X2012",3.01495718955994
"CR235197","X2005",1.72689425945282
"CR235197","X2010",2.03542852401733
"CR235197","X2012",2.2798957824707
"CR235198","X2005",0.641661465167999
"CR235198","X2010",2.13056898117065
"CR235198","X2012",4.06701612472534
"CR235199","X2005",7.77123737335205
"CR235199","X2010",55.967643737793
"CR235199","X2012",163.117614746094
"CR235200","X2005",0
"CR235200","X2010",198.570159912109
"CR235200","X2012",641.362731933594
"CR235201","X2005",0
"CR235201","X2010",197.292861938477
"CR235201","X2012",633.440734863281
"CR235202","X2005",0
"CR235202","X2010",0
"CR235202","X2012",0
"CR235203","X2005",4.18351697921753
"CR235203","X2010",0
"CR235203","X2012",24.6224193572998
"CR235204","X2005",20.6128635406494
"CR235204","X2010",0
"CR235204","X2012",103.243339538574
"CR235205","X2005",2.42124915122986
"CR235205","X2010",0
"CR235205","X2012",17.3448905944824
"CR235206","X2005",0
"CR235206","X2010",0
"CR235206","X2012",44.0042762756348
"CR235207","X2005",0
"CR235207","X2010",0
"CR235207","X2012",5.20389461517334
"CR236172","X2005",0.0211364421993494
"CR236172","X2010",0.00985451228916645
"CR236172","X2012",0.0462034605443478
"CR236173","X2005",0.626131474971771
"CR236173","X2010",0.232032015919685
"CR236173","X2012",0.736581802368164
"CR236174","X2005",1.24476003646851
"CR236174","X2010",0.236140176653862
"CR236174","X2012",0.748662889003754
"CR236175","X2005",1.66116392612457
"CR236175","X2010",0.255426168441772
"CR236175","X2012",0.833648800849915
"CR236176","X2005",0.507589757442474
"CR236176","X2010",0
"CR236176","X2012",0
"CR236177","X2005",1.94384241104126
"CR236177","X2010",0
"CR236177","X2012",0
"CR236178","X2005",9.62397003173828
"CR236178","X2010",0
"CR236178","X2012",0
"CR236179","X2005",10.2236318588257
"CR236179","X2010",0
"CR236179","X2012",0
"CR236180","X2005",29.9662590026855
"CR236180","X2010",0
"CR236180","X2012",0
"CR236181","X2005",2.10102796554565
"CR236181","X2010",0
"CR236181","X2012",0
"CR236182","X2005",2.3891966342926
"CR236182","X2010",0
"CR236182","X2012",0
"CR236183","X2005",0.879714131355286
"CR236183","X2010",0
"CR236183","X2012",0
"CR236184","X2005",0
"CR236184","X2010",0
"CR236184","X2012",0
"CR236185","X2005",0
"CR236185","X2010",0
"CR236185","X2012",0
"CR236186","X2005",0
"CR236186","X2010",0
"CR236186","X2012",0
"CR236187","X2005",0
"CR236187","X2010",0
"CR236187","X2012",0
"CR236188","X2005",0
"CR236188","X2010",0
"CR236188","X2012",0
"CR236189","X2005",0
"CR236189","X2010",0
"CR236189","X2012",0
"CR236190","X2005",0
"CR236190","X2010",0
"CR236190","X2012",0
"CR236191","X2005",0.0207254756242037
"CR236191","X2010",0.00112118804827332
"CR236191","X2012",0.00276379636488855
"CR236192","X2005",0.118982374668121
"CR236192","X2010",0.0069691464304924
"CR236192","X2012",0.0103711169213057
"CR236193","X2005",15.935417175293
"CR236193","X2010",1.81611692905426
"CR236193","X2012",2.66281008720398
"CR236194","X2005",9.69888401031494
"CR236194","X2010",1.0430942773819
"CR236194","X2012",1.18940591812134
"CR236195","X2005",1.62414526939392
"CR236195","X2010",0.212088972330093
"CR236195","X2012",0.516777038574219
"CR236196","X2005",8.00259971618652
"CR236196","X2010",0.787192285060883
"CR236196","X2012",1.4747189283371
"CR236197","X2005",1.92722606658936
"CR236197","X2010",0.186517268419266
"CR236197","X2012",0.384788662195206
"CR236198","X2005",73.5349655151367
"CR236198","X2010",15.4358520507812
"CR236198","X2012",43.0325126647949
"CR236199","X2005",0
"CR236199","X2010",91.4925155639648
"CR236199","X2012",341.281341552734
"CR236200","X2005",0
"CR236200","X2010",109.378448486328
"CR236200","X2012",365.412750244141
"CR236201","X2005",0
"CR236201","X2010",3.11696696281433
"CR236201","X2012",10.1625194549561
"CR236202","X2005",0
"CR236202","X2010",0
"CR236202","X2012",0
"CR236203","X2005",28.2893180847168
"CR236203","X2010",0
"CR236203","X2012",135.726760864258
"CR236204","X2005",21.0081481933594
"CR236204","X2010",0
"CR236204","X2012",281.359893798828
"CR236205","X2005",0.000771282357163727
"CR236205","X2010",0
"CR236205","X2012",154.670455932617
"CR236206","X2005",40.5945663452148
"CR236206","X2010",83.0123291015625
"CR236206","X2012",184.263214111328
"CR236207","X2005",982.78759765625
"CR236207","X2010",2033.83801269531
"CR236207","X2012",2166.92065429688
"CR237172","X2005",0.0743396207690239
"CR237172","X2010",0.332758575677872
"CR237172","X2012",0.97887909412384
"CR237173","X2005",200.731964111328
"CR237173","X2010",39.290958404541
"CR237173","X2012",109.224128723145
"CR237174","X2005",80.85546875
"CR237174","X2010",17.8210601806641
"CR237174","X2012",48.4799842834473
"CR237175","X2005",123.610610961914
"CR237175","X2010",6.15144824981689
"CR237175","X2012",16.4691200256348
"CR237176","X2005",19.6756687164307
"CR237176","X2010",0
"CR237176","X2012",0
"CR237177","X2005",4.39326524734497
"CR237177","X2010",0
"CR237177","X2012",0
"CR237178","X2005",19.7783527374268
"CR237178","X2010",0
"CR237178","X2012",0
"CR237179","X2005",19.2891044616699
"CR237179","X2010",0
"CR237179","X2012",0
"CR237180","X2005",12.6174516677856
"CR237180","X2010",0
"CR237180","X2012",0
"CR237181","X2005",0.826995849609375
"CR237181","X2010",0
"CR237181","X2012",0
"CR237182","X2005",1.37351906299591
"CR237182","X2010",0
"CR237182","X2012",0
"CR237183","X2005",0.378947019577026
"CR237183","X2010",0
"CR237183","X2012",0
"CR237184","X2005",0
"CR237184","X2010",0
"CR237184","X2012",0
"CR237185","X2005",0
"CR237185","X2010",0
"CR237185","X2012",0
"CR237186","X2005",0
"CR237186","X2010",0
"CR237186","X2012",0
"CR237187","X2005",0
"CR237187","X2010",0
"CR237187","X2012",0
"CR237188","X2005",0
"CR237188","X2010",0
"CR237188","X2012",0
"CR237189","X2005",0
"CR237189","X2010",0
"CR237189","X2012",0
"CR237190","X2005",0.0286346413195133
"CR237190","X2010",0.00323077477514744
"CR237190","X2012",0.003704545320943
"CR237191","X2005",3.19057512283325
"CR237191","X2010",0.174394682049751
"CR237191","X2012",0.164880245923996
"CR237192","X2005",6.11928415298462
"CR237192","X2010",0.641095459461212
"CR237192","X2012",0.745055198669434
"CR237193","X2005",10.9696035385132
"CR237193","X2010",1.25142467021942
"CR237193","X2012",1.4693945646286
"CR237194","X2005",1.66262257099152
"CR237194","X2010",0.306541919708252
"CR237194","X2012",0.717011511325836
"CR237195","X2005",1.08329725265503
"CR237195","X2010",0.112201236188412
"CR237195","X2012",0.142201080918312
"CR237196","X2005",74.4131240844727
"CR237196","X2010",8.4567346572876
"CR237196","X2012",9.89512634277344
"CR237197","X2005",80.0273513793945
"CR237197","X2010",5.54079484939575
"CR237197","X2012",5.40232467651367
"CR237198","X2005",56.9165725708008
"CR237198","X2010",22.4884357452393
"CR237198","X2012",52.7761154174805
"CR237199","X2005",89.5229644775391
"CR237199","X2010",238.756271362305
"CR237199","X2012",462.149047851562
"CR237200","X2005",0.43510165810585
"CR237200","X2010",27.9060077667236
"CR237200","X2012",91.365119934082
"CR237201","X2005",337.29736328125
"CR237201","X2010",348.797210693359
"CR237201","X2012",370.663055419922
"CR237202","X2005",270.964385986328
"CR237202","X2010",240.89762878418
"CR237202","X2012",257.137176513672
"CR237203","X2005",0.0985915288329124
"CR237203","X2010",0
"CR237203","X2012",242.086029052734
"CR237204","X2005",1017.14129638672
"CR237204","X2010",1119.58837890625
"CR237204","X2012",1683.42102050781
"CR237205","X2005",3069.42504882812
"CR237205","X2010",3987.697265625
"CR237205","X2012",4710.1083984375
"CR237206","X2005",1935.33508300781
"CR237206","X2010",4256.31396484375
"CR237206","X2012",4625.763671875
"CR237207","X2005",5205.66015625
"CR237207","X2010",10680.2265625
"CR237207","X2012",11382.5966796875
"CR238172","X2005",361.368072509766
"CR238172","X2010",63.1468849182129
"CR238172","X2012",169.445449829102
"CR238173","X2005",839.06005859375
"CR238173","X2010",138.921188354492
"CR238173","X2012",369.805694580078
"CR238174","X2005",931.221740722656
"CR238174","X2010",149.159637451172
"CR238174","X2012",394.904846191406
"CR238175","X2005",702.306396484375
"CR238175","X2010",84.9282913208008
"CR238175","X2012",225.373580932617
"CR238176","X2005",284.115203857422
"CR238176","X2010",0.24080753326416
"CR238176","X2012",2.18763113021851
"CR238177","X2005",47.5021095275879
"CR238177","X2010",0.00307569932192564
"CR238177","X2012",0.0277565903961658
"CR238178","X2005",31.3159465789795
"CR238178","X2010",0
"CR238178","X2012",0
"CR238179","X2005",0.97654265165329
"CR238179","X2010",0
"CR238179","X2012",0
"CR238180","X2005",0
"CR238180","X2010",0
"CR238180","X2012",0
"CR238181","X2005",0
"CR238181","X2010",0
"CR238181","X2012",0
"CR238182","X2005",0
"CR238182","X2010",0
"CR238182","X2012",0
"CR238183","X2005",0
"CR238183","X2010",0
"CR238183","X2012",0
"CR238184","X2005",0
"CR238184","X2010",0
"CR238184","X2012",0
"CR238185","X2005",0
"CR238185","X2010",0
"CR238185","X2012",0
"CR238186","X2005",0.0134504195302725
"CR238186","X2010",0
"CR238186","X2012",0
"CR238187","X2005",0.0825021490454674
"CR238187","X2010",0
"CR238187","X2012",0
"CR238188","X2005",0.0768755525350571
"CR238188","X2010",0
"CR238188","X2012",0
"CR238189","X2005",0.0400774292647839
"CR238189","X2010",0.0207937806844711
"CR238189","X2012",0.0252470951527357
"CR238190","X2005",2.83233451843262
"CR238190","X2010",0.223092526197433
"CR238190","X2012",0.234586805105209
"CR238191","X2005",3.8219039440155
"CR238191","X2010",0.210372313857079
"CR238191","X2012",0.213655084371567
"CR238192","X2005",13.4400339126587
"CR238192","X2010",1.49201226234436
"CR238192","X2012",1.60308825969696
"CR238193","X2005",0.757310688495636
"CR238193","X2010",0.0849894508719444
