"","Year","ID","L","NL","NVloss","crfrac","DT_NL","DT_L","DT_luc"
"6233","X2015","CR259188",1.015,1.6985,0.351746616513933,9.61464773708769e-05,0.597441628148915,9.75886745314401e-05,0.597539216823446
"6234","X2000","CR272188",1.015,1.603,0.0313784440880983,0,0.0502996458732216,0,0.0502996458732216
"6235","X2005","CR272188",1.015,1.603,0.0833814958926919,0,0.133660537915985,0,0.133660537915985
"6236","X2010","CR272188",1.015,1.603,0.130685387800839,0,0.209488676644746,0,0.209488676644746
"6237","X2012","CR272188",1.015,1.603,0.116782681063938,0,0.187202637745493,0,0.187202637745493
"6238","X2015","CR272188",1.015,1.603,0.121265827079206,0,0.194389120807968,0,0.194389120807968
"6239","X2000","CR248189",1.015,1.6985,0.157518829697868,7.12175435600715e-05,0.267545732241829,7.22858067134726e-05,0.267618018048543
"6240","X2005","CR248189",1.015,1.6985,0.139350069131697,7.12175435600715e-05,0.236686092420188,7.22858067134726e-05,0.236758378226901
"6241","X2010","CR248189",1.015,1.6985,0.177741583397681,7.12175435600715e-05,0.301894079400961,7.22858067134726e-05,0.301966365207674
"6242","X2012","CR248189",1.015,1.6985,0.177573132756442,7.12175435600715e-05,0.301607965986817,7.22858067134726e-05,0.30168025179353
"6243","X2015","CR248189",1.015,1.6985,0.160159885789968,7.12175435600715e-05,0.27203156601426,7.22858067134726e-05,0.272103851820974
"6244","X2000","CR255203",1.015,1.6985,0.178225363450516,0.0159241109396416,0.302715779820702,0.0161629726037363,0.318878752424438
"6245","X2005","CR255203",1.015,1.6985,0.232293820532236,0.0159241109396416,0.394551054174002,0.0161629726037363,0.410714026777739
"6246","X2010","CR255203",1.015,1.6985,0.252564733283318,0.0159241109396416,0.428981199481716,0.0161629726037363,0.445144172085452
"6247","X2012","CR255203",1.015,1.6985,0.236964697027733,0.0159241109396416,0.402484537901605,0.0161629726037363,0.418647510505341
"6248","X2015","CR255203",1.015,1.6985,0.259014766415215,0.0159241109396416,0.439936580756242,0.0161629726037363,0.456099553359979
"6249","X2000","CR257203",1.015,1.6985,0.355038688497916,0.0267372957652089,0.60303321241371,0.027138355201687,0.630171567615397
"6250","X2005","CR257203",1.015,1.6985,0.429194808282638,0.0267372957652089,0.728987381868061,0.027138355201687,0.756125737069748
"6251","X2010","CR257203",1.015,1.6985,0.446930521773293,0.0267372957652089,0.759111491231938,0.027138355201687,0.786249846433625
"6252","X2012","CR257203",1.015,1.6985,0.439331556189677,0.0267372957652089,0.746204648188166,0.027138355201687,0.773343003389853
"6253","X2015","CR257203",1.015,1.6985,0.448020774014011,0.0267372957652089,0.760963284662798,0.027138355201687,0.788101639864485
"6254","X2000","CR259203",1.015,1.603,0.0167484090097754,0.00796799137437983,0.02684769964267,0.00808751124499553,0.0349352108876655
"6255","X2005","CR259203",1.015,1.603,0.0145131257471416,0.00796799137437983,0.023264540572668,0.00808751124499553,0.0313520518176635
"6256","X2010","CR259203",1.015,1.603,0.00312746385303901,0.00796799137437983,0.00501332455642154,0.00808751124499553,0.0131008358014171
"6257","X2012","CR259203",1.015,1.603,0.000315188209835583,0.00796799137437983,0.00050524670036644,0.00808751124499553,0.00859275794536197
"6258","X2015","CR259203",1.015,1.603,0.0053258312486467,0.00796799137437983,0.00853730749158066,0.00808751124499553,0.0166248187365762
"6259","X2000","CR251203",1.015,1.6985,0.157899771440133,0.0803848157579413,0.268192761791066,0.0815905879943104,0.349783349785377
"6260","X2005","CR251203",1.015,1.6985,0.223991331876807,0.0803848157579413,0.380449277192756,0.0815905879943104,0.462039865187067
"6261","X2010","CR251203",1.015,1.6985,0.238687031101358,0.0803848157579413,0.405409922325657,0.0815905879943104,0.487000510319967
"6262","X2012","CR251203",1.015,1.6985,0.234913491511413,0.0803848157579413,0.399000565332134,0.0815905879943104,0.480591153326445
"6263","X2015","CR251203",1.015,1.6985,0.256873346808361,0.0803848157579413,0.436299379554002,0.0815905879943104,0.517889967548312
"6264","X2000","CR249203",1.015,1.6985,0.153800571458275,0.165319130298083,0.261230270621881,0.167798917252554,0.429029187874435
"6265","X2005","CR249203",1.015,1.6985,0.354828784290905,0.165319130298083,0.602676690118102,0.167798917252554,0.770475607370656
"6266","X2010","CR249203",1.015,1.6985,0.403688261225901,0.165319130298083,0.685664511692192,0.167798917252554,0.853463428944746
"6267","X2012","CR249203",1.015,1.6985,0.406404362188052,0.165319130298083,0.690277809176406,0.167798917252554,0.85807672642896
"6268","X2015","CR249203",1.015,1.6985,0.458298217267992,0.165319130298083,0.778419522029684,0.167798917252554,0.946218439282239
"6269","X2000","CR254203",1.015,1.6985,0.00402006514816553,0.00452470181785564,0.00682808065415914,0.00459257234512348,0.0114206529992826
"6270","X2005","CR254203",1.015,1.6985,0.0100507947697815,0.00452470181785564,0.0170712749164738,0.00459257234512348,0.0216638472615973
"6271","X2010","CR254203",1.015,1.6985,0.00260852321878174,0.00452470181785564,0.00443057668710079,0.00459257234512348,0.00902314903222427
"6272","X2015","CR254203",1.015,1.6985,0.0142991372305714,0.00452470181785564,0.0242870845861255,0.00459257234512348,0.0288796569312489
"6273","X2000","CR267203",1.015,1.603,0.013093496750663,0.0244520701678878,0.0209888752913127,0.0248188512204061,0.0458077265117189
"6274","X2005","CR267203",1.015,1.603,0.0420695826508374,0.0244520701678878,0.0674375409892923,0.0248188512204061,0.0922563922096984
"6275","X2010","CR267203",1.015,1.603,0.0603362793398559,0.0244520701678878,0.096719055781789,0.0248188512204061,0.121537907002195
"6276","X2012","CR267203",1.015,1.603,0.061252715595431,0.0244520701678878,0.098188103099476,0.0248188512204061,0.123006954319882
"6277","X2015","CR267203",1.015,1.603,0.067809679407358,0.0244520701678878,0.108698916089995,0.0248188512204061,0.133517767310401
"6278","X2005","CR272203",1.015,1.603,0.0333158224739548,0,0.0534052634257496,0,0.0534052634257496
"6279","X2010","CR272203",1.015,1.603,0.0108188133774516,0,0.0173425578440549,0,0.0173425578440549
"6280","X2012","CR272203",1.015,1.603,0.0362921469301683,0,0.0581763115290598,0,0.0581763115290598
"6281","X2015","CR272203",1.015,1.603,0.10160455487716,0,0.162872101468088,0,0.162872101468088
"6282","X2000","CR270203",1.015,1.603,0.0187009268148097,0.117873507526346,0.0299775856841399,0.119641610139241,0.149619195823381
"6283","X2005","CR270203",1.015,1.603,0.0490991755258671,0.117873507526346,0.0787059783679649,0.119641610139241,0.198347588507206
"6284","X2010","CR270203",1.015,1.603,0.0791483990428392,0.117873507526346,0.126874883665671,0.119641610139241,0.246516493804913
"6285","X2012","CR270203",1.015,1.603,0.0924075469586619,0.117873507526346,0.148129297774735,0.119641610139241,0.267770907913976
"6286","X2015","CR270203",1.015,1.603,0.116447091141667,0.117873507526346,0.186664687100092,0.119641610139241,0.306306297239333
"6287","X2000","CR265222",1.015,1.603,0.0161284444463876,0.00202948568514613,0.0258538964475594,0.00205992797042333,0.0279138244179827
"6288","X2005","CR265222",1.015,1.603,0.0103033054270733,0.00202948568514613,0.0165161985995986,0.00205992797042333,0.0185761265700219
"6289","X2010","CR265222",1.015,1.603,0.00952366797348733,0.00202948568514613,0.0152664397615002,0.00205992797042333,0.0173263677319235
"6290","X2012","CR265222",1.015,1.603,0.0068903105818208,0.00202948568514613,0.0110451678626587,0.00205992797042333,0.0131050958330821
"6291","X2015","CR265222",1.015,1.603,0.0035032899547982,0.00202948568514613,0.00561577379754152,0.00205992797042333,0.00767570176796484
"6292","X2000","CR230201",1.015,1.6985,0.116139602389596,0,0.197263114658728,0,0.197263114658728
"6293","X2005","CR230201",1.015,1.6985,0.230425308995633,0,0.391377387329082,0,0.391377387329082
"6294","X2010","CR230201",1.015,1.6985,0.259092822426626,0,0.440069158891624,0,0.440069158891624
"6295","X2012","CR230201",1.015,1.6985,0.264289667596507,0,0.448896000412668,0,0.448896000412668
"6296","X2015","CR230201",1.015,1.6985,0.282201168657253,0,0.479318684964344,0,0.479318684964344
"6297","X2000","CR277188",1.015,1.603,3.95646516347467e-05,0,6.3422136570499e-05,0,6.3422136570499e-05
"6298","X2005","CR277188",1.015,1.603,0.00179446859861546,0,0.00287653316358058,0,0.00287653316358058
"6299","X2010","CR277188",1.015,1.603,0.00438715841194086,0,0.00703261493434119,0,0.00703261493434119
"6300","X2012","CR277188",1.015,1.603,0.00832331155828978,0,0.0133422684279385,0,0.0133422684279385
"6301","X2015","CR277188",1.015,1.603,0.0173879041435747,0,0.0278728103421503,0,0.0278728103421503
"6302","X2000","CR267188",1.015,1.6985,0.0883884437701981,1.17792838484749e-05,0.150127771743681,1.19559731062021e-05,0.150139727716788
"6303","X2005","CR267188",1.015,1.6985,0.0914499251756559,1.17792838484749e-05,0.155327697910852,1.19559731062021e-05,0.155339653883958
"6304","X2010","CR267188",1.015,1.6985,0.101865410815243,1.17792838484749e-05,0.17301840026969,1.19559731062021e-05,0.173030356242796
"6305","X2012","CR267188",1.015,1.6985,0.0939681346198608,1.17792838484749e-05,0.159604876651834,1.19559731062021e-05,0.15961683262494
"6306","X2015","CR267188",1.015,1.6985,0.0975281105979022,1.17792838484749e-05,0.165651495850537,1.19559731062021e-05,0.165663451823643
"6307","X2000","CR271200",1.015,1.603,0.00139908790355304,0.0258577525268504,0.00224273790939552,0.0262456188147532,0.0284883567241487
"6308","X2012","CR271200",1.015,1.603,0.00180246204284971,0.0258577525268504,0.00288934665468808,0.0262456188147532,0.0291349654694412
"6309","X2015","CR271200",1.015,1.603,0.0170268938723022,0.0258577525268504,0.0272941108773005,0.0262456188147532,0.0535397296920536
"6310","X2000","CR256200",1.015,1.6985,0.0277492572725618,0.00780480524955801,0.0471321134774461,0.00792187732830138,0.0550539908057475
"6311","X2005","CR256200",1.015,1.6985,0.0855628648720137,0.00780480524955801,0.145328525985115,0.00792187732830138,0.153250403313417
"6312","X2010","CR256200",1.015,1.6985,0.129760718423764,0.00780480524955801,0.220398580242763,0.00792187732830138,0.228320457571065
"6313","X2012","CR256200",1.015,1.6985,0.140886983483797,0.00780480524955801,0.239296541447229,0.00792187732830138,0.247218418775531
"6314","X2015","CR256200",1.015,1.6985,0.149003788437881,0.00780480524955801,0.253082934661741,0.00792187732830138,0.261004811990043
"6315","X2000","CR236200",1.015,1.6985,0.321779061428361,0.00050190638157603,0.546541735836071,0.00050943497729967,0.547051170813371
"6316","X2005","CR236200",1.015,1.6985,0.509640756101564,0.00050190638157603,0.865624824238506,0.00050943497729967,0.866134259215806
"6317","X2010","CR236200",1.015,1.6985,0.528038787981098,0.00050190638157603,0.896873881385895,0.00050943497729967,0.897383316363195
"6318","X2012","CR236200",1.015,1.6985,0.535232919114275,0.00050190638157603,0.909093113115597,0.00050943497729967,0.909602548092896
"6319","X2015","CR236200",1.015,1.6985,0.553789520858516,0.00050190638157603,0.940611501178189,0.00050943497729967,0.941120936155489
"6320","X2000","CR234200",1.015,1.6985,0.223854435969819,0.00142317148231861,0.380216759494738,0.00144451905455339,0.381661278549291
"6321","X2005","CR234200",1.015,1.6985,0.337582734040511,0.00142317148231861,0.573384273767807,0.00144451905455339,0.574828792822361
"6322","X2010","CR234200",1.015,1.6985,0.360634255738684,0.00142317148231861,0.612537283372155,0.00144451905455339,0.613981802426708
"6323","X2012","CR234200",1.015,1.6985,0.367828095630831,0.00142317148231861,0.624756020428966,0.00144451905455339,0.626200539483519
"6324","X2015","CR234200",1.015,1.6985,0.404506099918295,0.00142317148231861,0.687053610711224,0.00144451905455339,0.688498129765777
"6325","X2000","CR246200",1.015,1.6985,0.246996299823346,2.11526471214158e-05,0.419523215249953,2.14699368282371e-05,0.419544685186782
"6326","X2005","CR246200",1.015,1.6985,0.38502873854172,2.11526471214158e-05,0.653971312413111,2.14699368282371e-05,0.65399278234994
"6327","X2010","CR246200",1.015,1.6985,0.404725174988219,2.11526471214158e-05,0.687425709717489,2.14699368282371e-05,0.687447179654318
"6328","X2012","CR246200",1.015,1.6985,0.408252009897776,2.11526471214158e-05,0.693416038811372,2.14699368282371e-05,0.6934375087482
"6329","X2015","CR246200",1.015,1.6985,0.405985211887936,2.11526471214158e-05,0.68956588239166,2.14699368282371e-05,0.689587352328488
"6330","X2000","CR222200",1.015,1.6985,0.00254920456633241,0,0.0043298239559156,0,0.0043298239559156
"6331","X2005","CR222200",1.015,1.6985,0.00379115666251978,0,0.00643927959128984,0,0.00643927959128984
"6332","X2010","CR222200",1.015,1.6985,0.00575873363340663,0,0.00978120907634116,0,0.00978120907634116
"6333","X2012","CR222200",1.015,1.6985,0.00705172761488495,0,0.0119773593538821,0,0.0119773593538821
"6334","X2015","CR222200",1.015,1.6985,0.00892311465344291,0,0.0151559102388728,0,0.0151559102388728
"6335","X2000","CR225200",1.015,1.6985,0.21380507868296,0,0.363147926143007,0,0.363147926143007
"6336","X2005","CR225200",1.015,1.6985,0.276881290105011,0,0.470282871243361,0,0.470282871243361
"6337","X2010","CR225200",1.015,1.6985,0.301615905562967,0,0.512294615598699,0,0.512294615598699
"6338","X2012","CR225200",1.015,1.6985,0.299519926566301,0,0.508734595272862,0,0.508734595272862
"6339","X2015","CR225200",1.015,1.6985,0.28398879857304,0,0.482354974376308,0,0.482354974376308
"6340","X2000","CR265203",1.015,1.603,0.0347716357264724,0.0141868830952822,0.0557389320695353,0.0143996863417115,0.0701386184112467
"6341","X2005","CR265203",1.015,1.603,0.0748032926924421,0.0141868830952822,0.119909678185985,0.0143996863417115,0.134309364527696
"6342","X2010","CR265203",1.015,1.603,0.0913861775834488,0.0141868830952822,0.146492042666268,0.0143996863417115,0.16089172900798
"6343","X2012","CR265203",1.015,1.603,0.112483428442974,0.0141868830952822,0.180310935794088,0.0143996863417115,0.194710622135799
"6344","X2015","CR265203",1.015,1.603,0.139849379205001,0.0141868830952822,0.224178554865616,0.0143996863417115,0.238578241207328
"6345","X2000","CR221177",1.015,1.6985,0.000860490507107085,0,0.00146154312632138,0,0.00146154312632138
"6346","X2005","CR221177",1.015,1.6985,0.00185543239092142,0,0.00315145191598003,0,0.00315145191598003
"6347","X2010","CR221177",1.015,1.6985,0.000797613224929444,0,0.00135474606254266,0,0.00135474606254266
"6348","X2012","CR221177",1.015,1.6985,0.00253534044249489,0,0.00430627574157757,0,0.00430627574157757
"6349","X2015","CR221177",1.015,1.6985,0.00245996710173855,0,0.00417825412230293,0,0.00417825412230293
"6350","X2000","CR252200",1.015,1.6985,0.0541213505085135,0.00503219647376934,0.0919251138387102,0.00510767942087588,0.0970327932595861
"6351","X2005","CR252200",1.015,1.6985,0.117312692818507,0.00503219647376934,0.199255608752234,0.00510767942087588,0.20436328817311
"6352","X2010","CR252200",1.015,1.6985,0.159749569297326,0.00503219647376934,0.271334643451508,0.00510767942087588,0.276442322872383
"6353","X2012","CR252200",1.015,1.6985,0.183902655690984,0.00503219647376934,0.312358660691136,0.00510767942087588,0.317466340112012
"6354","X2015","CR252200",1.015,1.6985,0.180803299725263,0.00503219647376934,0.307094404583358,0.00510767942087588,0.312202084004234
"6355","X2005","CR240200",1.015,1.6985,0.0231686146661218,0.00375447524088971,0.0393518920104079,0.00381079236950305,0.043162684379911
"6356","X2010","CR240200",1.015,1.6985,0.0368575131447366,0.00375447524088971,0.062602486076335,0.00381079236950305,0.0664132784458381
"6357","X2012","CR240200",1.015,1.6985,0.0419928301431232,0.00375447524088971,0.0713248219980948,0.00381079236950305,0.0751356143675978
"6358","X2015","CR240200",1.015,1.6985,0.0494862266124599,0.00375447524088971,0.0840523559012632,0.00381079236950305,0.0878631482707662
"6359","X2000","CR237181",1.015,1.6985,0.00226634256274429,0,0.00384938284282117,0,0.00384938284282117
"6360","X2005","CR237181",1.015,1.6985,0.00139257877882706,0,0.00236529505583776,0,0.00236529505583776
"6361","X2012","CR237181",1.015,1.6985,0.00537117456214867,0,0.00912293999380951,0,0.00912293999380951
"6362","X2015","CR237181",1.015,1.6985,0.00380673450417991,0,0.00646573855534958,0,0.00646573855534958
"6363","X2000","CR270204",1.015,1.603,0.0246885193091538,0.130490901058329,0.0395756964525736,0.132448264574204,0.172023961026777
"6364","X2005","CR270204",1.015,1.603,0.0391716989512818,0.130490901058329,0.0627922334189048,0.132448264574204,0.195240497993109
"6365","X2010","CR270204",1.015,1.603,0.0758950486469112,0.130490901058329,0.121659762980999,0.132448264574204,0.254108027555203
"6366","X2012","CR270204",1.015,1.603,0.0843669532160531,0.130490901058329,0.135240226005333,0.132448264574204,0.267688490579537
"6367","X2015","CR270204",1.015,1.603,0.098743832173419,0.130490901058329,0.158286362973991,0.132448264574204,0.290734627548194
"6368","X2000","CR265204",1.015,1.603,0.027130945245065,0.00993251568668218,0.0434909052278393,0.0100815034219824,0.0535724086498217
"6369","X2005","CR265204",1.015,1.603,0.0492959469835744,0.00993251568668218,0.0790214030146698,0.0100815034219824,0.0891029064366522
"6370","X2010","CR265204",1.015,1.603,0.0772838671062463,0.00993251568668218,0.123886038971313,0.0100815034219824,0.133967542393295
"6371","X2012","CR265204",1.015,1.603,0.0954098252571352,0.00993251568668218,0.152941949887188,0.0100815034219824,0.16302345330917
"6372","X2015","CR265204",1.015,1.603,0.148930715000815,0.00993251568668218,0.238735936146306,0.0100815034219824,0.248817439568289
"6373","X2000","CR272204",1.015,1.603,0.00392846275424293,0,0.00629732579505141,0,0.00629732579505141
"6374","X2005","CR272204",1.015,1.603,0.0496076433879337,0,0.0795210523508578,0,0.0795210523508578
"6375","X2010","CR272204",1.015,1.603,0.0403202127604018,0,0.0646333010549241,0,0.0646333010549241
"6376","X2012","CR272204",1.015,1.603,0.0773606730458854,0,0.124009158892554,0,0.124009158892554
"6377","X2015","CR272204",1.015,1.603,0.132226605537952,0,0.211959248677338,0,0.211959248677338
"6378","X2000","CR262200",1.015,1.603,0.129700211430192,0.00852395713387252,0.207909438922597,0.00865181649088061,0.216561255413478
"6379","X2005","CR262200",1.015,1.603,0.1634346356125,0.00852395713387252,0.261985720886837,0.00865181649088061,0.270637537377717
"6380","X2010","CR262200",1.015,1.603,0.211989752034453,0.00852395713387252,0.339819572511227,0.00865181649088061,0.348471389002108
"6381","X2012","CR262200",1.015,1.603,0.227233903446479,0.00852395713387252,0.364255947224706,0.00865181649088061,0.372907763715587
"6382","X2015","CR262200",1.015,1.603,0.240711010061788,0.00852395713387252,0.385859749129046,0.00865181649088061,0.394511565619927
"6383","X2000","CR245200",1.015,1.6985,0.156942966264861,3.39617531584903e-05,0.266567628200866,3.44711794558677e-05,0.266602099380322
"6384","X2005","CR245200",1.015,1.6985,0.328684732674107,3.39617531584903e-05,0.558271018446971,3.44711794558677e-05,0.558305489626427
"6385","X2010","CR245200",1.015,1.6985,0.404260802206467,3.39617531584903e-05,0.686636972547685,3.44711794558677e-05,0.686671443727141
"6386","X2012","CR245200",1.015,1.6985,0.421316468799244,3.39617531584903e-05,0.715606022255516,3.44711794558677e-05,0.715640493434972
"6387","X2015","CR245200",1.015,1.6985,0.433064155288668,3.39617531584903e-05,0.735559467757802,3.44711794558677e-05,0.735593938937258
"6388","X2000","CR238188",1.015,1.6985,0.0147876387260842,0,0.0251168043762541,0,0.0251168043762541
"6389","X2005","CR238188",1.015,1.6985,0.0151219612949684,0,0.0256846512595038,0,0.0256846512595038
"6390","X2010","CR238188",1.015,1.6985,0.0329803199837214,0,0.0560170734923508,0,0.0560170734923508
"6391","X2012","CR238188",1.015,1.6985,0.0297403644193837,0,0.0505140089663232,0,0.0505140089663232
"6392","X2015","CR238188",1.015,1.6985,0.0409883664409566,0,0.0696187403999647,0,0.0696187403999647
"6393","X2000","CR259201",1.015,1.6985,0.168490587950977,0.0036532594356698,0.286181263634734,0.00370805832720484,0.289889321961938
"6394","X2005","CR259201",1.015,1.6985,0.264538092816816,0.0036532594356698,0.449317950649362,0.00370805832720484,0.453026008976567
"6395","X2010","CR259201",1.015,1.6985,0.293547094621844,0.0036532594356698,0.498589740215202,0.00370805832720484,0.502297798542407
"6396","X2012","CR259201",1.015,1.6985,0.2895646262285,0.0036532594356698,0.491825517649107,0.00370805832720484,0.495533575976311
"6397","X2015","CR259201",1.015,1.6985,0.299645527327816,0.0036532594356698,0.508947928166296,0.00370805832720484,0.512655986493501
"6398","X2000","CR255204",1.015,1.6985,0.0584673521106692,0.0328548318230693,0.0993067975599717,0.0333476543004153,0.132654451860387
"6399","X2005","CR255204",1.015,1.6985,0.11806768756163,0.0328548318230693,0.200537967323429,0.0333476543004153,0.233885621623844
"6400","X2010","CR255204",1.015,1.6985,0.137018234606913,0.0328548318230693,0.232725471479841,0.0333476543004153,0.266073125780257
"6401","X2012","CR255204",1.015,1.6985,0.099583052571884,0.0328548318230693,0.169141814793345,0.0333476543004153,0.20248946909376
"6402","X2015","CR255204",1.015,1.6985,0.139416872186105,0.0328548318230693,0.236799557408099,0.0333476543004153,0.270147211708514
"6403","X2000","CR249204",1.015,1.6985,0.309387516019273,0.283943303501815,0.525494695958735,0.288202453054342,0.813697149013078
"6404","X2005","CR249204",1.015,1.6985,0.508296407042344,0.283943303501815,0.863341447361421,0.288202453054342,1.15154390041576
"6405","X2010","CR249204",1.015,1.6985,0.527428091529614,0.283943303501815,0.89583661346305,0.288202453054342,1.18403906651739
"6406","X2012","CR249204",1.015,1.6985,0.518712236429755,0.283943303501815,0.881032733575938,0.288202453054342,1.16923518663028
"6407","X2015","CR249204",1.015,1.6985,0.541378088102556,0.283943303501815,0.919530682642192,0.288202453054342,1.20773313569653
"6408","X2000","CR254204",1.015,1.6985,0.000116842969657414,0.000478984877215257,0.000198457783963118,0.000486169650373486,0.000684627434336605
"6409","X2000","CR267204",1.015,1.603,0.000972770393729605,0.00418196724632318,0.00155935094114856,0.00424469675501802,0.00580404769616658
"6410","X2005","CR267204",1.015,1.603,0.0100973500486892,0.00418196724632318,0.0161860521280487,0.00424469675501802,0.0204307488830667
"6411","X2010","CR267204",1.015,1.603,0.0267886714553339,0.00418196724632318,0.0429422403429003,0.00424469675501802,0.0471869370979183
"6412","X2012","CR267204",1.015,1.603,0.0332899160477107,0.00418196724632318,0.0533637354244803,0.00424469675501802,0.0576084321794983
"6413","X2015","CR267204",1.015,1.603,0.0490463963814459,0.00418196724632318,0.0786213733994578,0.00424469675501802,0.0828660701544758
"6414","X2000","CR220189",1.015,1.6985,0.0141000981422673,0,0.023949016694641,0,0.023949016694641
"6415","X2005","CR220189",1.015,1.6985,0.0169525806014728,0,0.0287939581516015,0,0.0287939581516015
"6416","X2010","CR220189",1.015,1.6985,0.0107670635455717,0,0.0182878574321536,0,0.0182878574321536
"6417","X2012","CR220189",1.015,1.6985,0.00659686174900797,0,0.01120476968069,0,0.01120476968069
"6418","X2015","CR220189",1.015,1.6985,0.0153941439683258,0,0.0261469535302013,0,0.0261469535302013
"6419","X2000","CR250190",1.015,1.6985,0.00016940010400047,4.13436783926472e-06,0.000287726076644798,4.19638335685369e-06,0.000291922460001651
"6420","X2005","CR250190",1.015,1.6985,0.00150762818379133,4.13436783926472e-06,0.00256070647016958,4.19638335685369e-06,0.00256490285352643
"6421","X2010","CR250190",1.015,1.6985,0.00132283439587412,4.13436783926472e-06,0.00224683422139219,4.19638335685369e-06,0.00225103060474904
"6422","X2012","CR250190",1.015,1.6985,0.000867461637906154,4.13436783926472e-06,0.0014733835919836,4.19638335685369e-06,0.00147757997534046
"6423","X2015","CR250190",1.015,1.6985,0.000872009313958687,4.13436783926472e-06,0.00148110781975883,4.19638335685369e-06,0.00148530420311568
"6424","X2000","CR242206",1.015,1.603,0.0019266125153714,0.00970661475972452,0.00308835986214036,0.00985221398112039,0.0129405738432607
"6425","X2005","CR242206",1.015,1.603,0.00548180659806915,0.00970661475972452,0.00878733597670485,0.00985221398112039,0.0186395499578252
"6426","X2010","CR242206",1.015,1.603,0.00568517832917989,0.00970661475972452,0.00911334086167537,0.00985221398112039,0.0189655548427958
"6427","X2012","CR242206",1.015,1.603,0.00562621709421274,0.00970661475972452,0.00901882600202302,0.00985221398112039,0.0188710399831434
"6428","X2015","CR242206",1.015,1.603,0.00648088539925584,0.00970661475972452,0.0103888592950071,0.00985221398112039,0.0202410732761275
"6429","X2000","CR257210",1.015,1.603,0.157850159409713,0.0297050815096187,0.25303380553377,0.0301506577322629,0.283184463266033
"6430","X2005","CR257210",1.015,1.603,0.188134376735081,0.0297050815096187,0.301579405906334,0.0301506577322629,0.331730063638597
"6431","X2010","CR257210",1.015,1.603,0.207160144180741,0.0297050815096187,0.332077711121727,0.0301506577322629,0.36222836885399
"6432","X2012","CR257210",1.015,1.603,0.201934915887722,0.0297050815096187,0.323701670168018,0.0301506577322629,0.353852327900281
"6433","X2015","CR257210",1.015,1.603,0.216034331965747,0.0297050815096187,0.346303034141093,0.0301506577322629,0.376453691873356
"6434","X2000","CR260210",1.015,1.603,0.140646482442733,0.0014551578943204,0.225456311355701,0.00147698526273521,0.226933296618437
"6435","X2005","CR260210",1.015,1.603,0.188671375401457,0.0014551578943204,0.302440214768536,0.00147698526273521,0.303917200031271
"6436","X2010","CR260210",1.015,1.603,0.207572033352831,0.0014551578943204,0.332737969464588,0.00147698526273521,0.334214954727323
"6437","X2012","CR260210",1.015,1.603,0.221747464541219,0.0014551578943204,0.355461185659574,0.00147698526273521,0.35693817092231
"6438","X2015","CR260210",1.015,1.603,0.232793915617403,0.0014551578943204,0.373168646734697,0.00147698526273521,0.374645631997432
"6439","X2000","CR251210",1.015,1.603,0.121510508777986,0.0576501654851673,0.194781345571111,0.0585149179674448,0.253296263538556
"6440","X2005","CR251210",1.015,1.603,0.165994455755621,0.0576501654851673,0.26608911257626,0.0585149179674448,0.324604030543705
"6441","X2010","CR251210",1.015,1.603,0.200907401649791,0.0576501654851673,0.322054564844616,0.0585149179674448,0.380569482812061
"6442","X2012","CR251210",1.015,1.603,0.211784387136616,0.0576501654851673,0.339490372579995,0.0585149179674448,0.39800529054744
"6443","X2015","CR251210",1.015,1.603,0.215586930791732,0.0576501654851673,0.345585850059146,0.0585149179674448,0.404100768026591
"6444","X2010","CR270210",1.015,1.603,0.00240703914569031,0.0174336815653718,0.00385848375054157,0.0176951867888524,0.0215536705393939
"6445","X2012","CR270210",1.015,1.603,0.00745783585629197,0.0174336815653718,0.011954910877636,0.0176951867888524,0.0296500976664884
"6446","X2015","CR270210",1.015,1.603,0.0165921062940318,0.0174336815653718,0.026597146389333,0.0176951867888524,0.0442923331781854
"6447","X2000","CR265210",1.015,1.603,0.119159876884132,0.0502222028928489,0.191013282645263,0.0509755359362417,0.241988818581505
"6448","X2005","CR265210",1.015,1.603,0.153662640087676,0.0502222028928489,0.246321212060545,0.0509755359362417,0.297296747996787
"6449","X2010","CR265210",1.015,1.603,0.170482299134436,0.0502222028928489,0.273283125512501,0.0509755359362417,0.324258661448743
"6450","X2012","CR265210",1.015,1.603,0.170277845256029,0.0502222028928489,0.272955385945415,0.0509755359362417,0.323930921881657
"6451","X2015","CR265210",1.015,1.603,0.180103065330062,0.0502222028928489,0.288705213724089,0.0509755359362417,0.339680749660331
"6452","X2000","CR267210",1.015,1.603,0.112513541816712,0.00870463323025537,0.18035920753219,0.0088352027287092,0.189194410260899
"6453","X2005","CR267210",1.015,1.603,0.131758061079196,0.00870463323025537,0.211208171909951,0.0088352027287092,0.220043374638661
"6454","X2010","CR267210",1.015,1.603,0.157341532491895,0.00870463323025537,0.252218476584508,0.0088352027287092,0.261053679313217
"6455","X2012","CR267210",1.015,1.603,0.161164928414854,0.00870463323025537,0.258347380249011,0.0088352027287092,0.26718258297772
"6456","X2015","CR267210",1.015,1.603,0.181703995993543,0.00870463323025537,0.291271505577649,0.0088352027287092,0.300106708306359
"6457","X2000","CR232188",1.015,1.6985,0.0135613469065236,0,0.0230339477207303,0,0.0230339477207303
"6458","X2005","CR232188",1.015,1.6985,0.00496885690724512,0,0.00843960345695584,0,0.00843960345695584
