"","ID","Country","area_km2","Year","dEDD_total","dEDD_ghg","dEDD_luc","floss","soyarea","Forarea","Y0","dyt","dyl","dyg","CRVln","areasoyp","Scenario","CD_Bioma"
"115","CR240204","Brazil",3014,"X2045",131.898315429688,84.906852722168,32.4300880432129,-32.24,17.49,0.00192435301924353,1.13070471310616,-0.48288581966623,-0.149686726395108,-0.345925659575348,91.0234497217117,0.058029197080292,"IDC3",1
"116","CR240204","Brazil",3014,"X2050",122.811462402344,76.870361328125,32.4788627624512,-32.45,17.4,0.00122760451227605,1.17699087095261,-0.458849208714056,-0.14989407006718,-0.319108157233508,94.880801428087,0.0577305905773059,"IDC3",1
"117","CR240205","Brazil",3009,"X2015",59.9052429199219,17.3173065185547,38.5405426025391,-60.91,48.05,0.175008308408109,1.38873472595215,-0.258830707301149,-0.175272881661428,-0.0829438098986496,130.904573549682,0.159687603855101,"IDC3",1
"118","CR240205","Brazil",3009,"X2020",67.9354095458984,29.6311626434326,32.595645904541,-79.41,48.05,0.113526088401462,1.48147975158691,-0.287999772273407,-0.150390315378398,-0.137703252756152,119.821951361098,0.159687603855101,"IDC3",1
"119","CR240205","Brazil",3009,"X2025",98.8453063964844,53.3667068481445,35.2984046936035,-90.71,48.05,0.0759720837487537,1.56080115509033,-0.389957426716688,-0.161794534898781,-0.234199459576112,135.810148343647,0.159687603855101,"IDC3",1
"120","CR240205","Brazil",3009,"X2030",98.0849456787109,50.8273506164551,37.0596656799316,-97.99,48.05,0.0517779993353274,1.64012255859375,-0.387633750390531,-0.169143621178431,-0.224414268945417,149.194469326748,0.159687603855101,"IDC3",1
"121","CR240205","Brazil",3009,"X2035",117.15518951416,65.9458389282227,38.2034912109375,-102.69,48.05,0.0361581920903955,1.72066429138184,-0.443326255456124,-0.173881832738578,-0.280881551804719,160.905597704053,0.159687603855101,"IDC3",1
"122","CR240205","Brazil",3009,"X2040",125.493087768555,72.2917404174805,38.941333770752,-105.71,48.05,0.0261216350947159,1.80120602416992,-0.466056600370485,-0.176923943507459,-0.303340633940969,171.384207107084,0.159687603855101,"IDC3",1
"123","CR240205","Brazil",3009,"X2045",146.704208374023,90.0608825683594,39.419116973877,-107.66,48.05,0.0196410767696909,1.878086769104,-0.51978484785435,-0.178887856335496,-0.362565921035268,180.683007498518,0.159687603855101,"IDC3",1
"124","CR240205","Brazil",3009,"X2050",136.964248657227,81.2731246948242,39.7283172607422,-108.92,48.05,0.0154536390827517,1.95496751403809,-0.495819652857923,-0.180156316114378,-0.333933406682451,189.413023104292,0.159687603855101,"IDC3",1
"125","CR240206","Brazil",3003,"X2015",75.6208190917969,18.5823783874512,51.6092300415039,-55.55,37.73,0.44955044955045,2.64802143096924,-0.314840825005203,-0.227440422500622,-0.0887262126728479,323.899253398476,0.125641025641026,"IDC3",1
"126","CR240206","Brazil",3003,"X2020",65.153564453125,30.9729080200195,28.9546394348145,-55.55,61.74,0.44955044955045,2.82486644744873,-0.278027206018705,-0.134781495138842,-0.143468804744469,204.761823220152,0.205594405594406,"IDC3",1
"127","CR240206","Brazil",3003,"X2025",95.1213912963867,55.8506622314453,30.2232856750488,-55.55,97.1,0.44955044955045,2.97611547470093,-0.378492286174154,-0.140252406183672,-0.243651712513099,224.481676275827,0.323343323343323,"IDC3",1
"128","CR240206","Brazil",3003,"X2030",102.950805664062,51.7989807128906,40.2224807739258,-55.55,97.1,0.44955044955045,3.12736450195313,-0.402352419080397,-0.182179499801648,-0.228173043399982,306.407086616696,0.323343323343323,"IDC3",1
"129","CR240206","Brazil",3003,"X2035",125.597290039062,71.1399307250977,40.2227935791016,-55.55,97.1,0.44955044955045,3.28094043731689,-0.466334718485666,-0.182180778893074,-0.299316963755554,321.456120135356,0.323343323343323,"IDC3",1
"130","CR240206","Brazil",3003,"X2040",131.535873413086,76.2456359863281,40.2229461669922,-55.55,96.97,0.44955044955045,3.43451637268066,-0.481947850492665,-0.182181402839386,-0.316977980080407,336.504154835023,0.322910422910423,"IDC3",1
"131","CR240206","Brazil",3003,"X2045",150.922119140625,92.9958343505859,40.2229881286621,-55.55,97.1,0.44955044955045,3.58111158370972,-0.529806325476687,-0.182181574424538,-0.371851811720946,350.867467513178,0.323343323343323,"IDC3",1
"132","CR240206","Brazil",3003,"X2050",140.844848632812,84.7949600219727,39.7786064147949,-55.55,96.91,0.44955044955045,3.72770679473877,-0.50550796892429,-0.180362436425842,-0.345559626473422,361.583526865818,0.322710622710623,"IDC3",1
"133","CR240207","Brazil",2997,"X2015",63.5015335083008,19.3942699432373,39.7764663696289,-66.37,14.94,0.164464464464464,2.6182133641243,-0.272038900919028,-0.180353666071891,-0.0924179917570929,253.951514906935,0.0498498498498499,"IDC3",1
"134","CR240207","Brazil",2997,"X2020",70.6622314453125,30.4010028839111,34.4888916015625,-73.66,40.22,0.14014014014014,2.79306768369675,-0.297641384585876,-0.158394968066233,-0.14101602657571,237.926950639181,0.134200867534201,"IDC3",1
"135","CR240207","Brazil",2997,"X2025",96.421012878418,56.9695816040039,30.4947319030762,-78.67,87.56,0.123423423423423,2.94261414122581,-0.382517817033666,-0.141418490888419,-0.247871361645478,223.800119491839,0.292158825492159,"IDC3",1
"136","CR240207","Brazil",2997,"X2030",116.870948791504,51.5386085510254,52.1366729736328,-82.24,87.86,0.111511511511512,3.09216059875488,-0.442534546262236,-0.229475143766974,-0.227167577787474,381.608896097429,0.29315982649316,"IDC3",1
"137","CR240207","Brazil",2997,"X2035",141.536376953125,71.149169921875,52.8404502868652,-84.91,87.5,0.102602602602603,3.24400777101517,-0.507214792649755,-0.232181768387047,-0.299349331750165,405.070670091179,0.291958625291959,"IDC3",1
"138","CR240207","Brazil",2997,"X2040",148.043518066406,75.9557723999023,53.3899917602539,-86.99,87.08,0.0956623289956623,3.39585494327545,-0.522989888560469,-0.234288612377609,-0.315987346320667,427.879134634161,0.290557223890557,"IDC3",1
"139","CR240207","Brazil",2997,"X2045",168.847290039062,92.7798080444336,53.8400382995605,-88.69,86.61,0.08998998998999,3.54079997134209,-0.570114528102667,-0.236009704023561,-0.371172962499571,449.419643814129,0.288988988988989,"IDC3",1
"140","CR240207","Brazil",2997,"X2050",161.192398071289,85.9652633666992,54.2245178222656,-90.14,86.07,0.0851518184851518,3.68574499940872,-0.553341960907526,-0.237476986343413,-0.349377912985127,470.725376887781,0.287187187187187,"IDC3",1
"141","CR240208","Brazil",2908,"X2015",46.8307991027832,18.8537368774414,25.2765598297119,-62.88,5.22,0.333665749656121,1.71713476443291,-0.208760040891008,-0.118722570043733,-0.0899617836710854,109.637334431095,0.0179504814305365,"IDC3",1
"142","CR240208","Brazil",2908,"X2020",73.5637969970703,29.1991081237793,38.4494171142578,-68.4,9.57,0.314683631361761,1.83181160283089,-0.307757523369697,-0.174897027736462,-0.135838443198233,172.299506052117,0.0329092159559835,"IDC3",1
"143","CR240208","Brazil",2908,"X2025",90.4489669799805,56.6414260864258,26.2683715820312,-72.15,16.79,0.301788170563962,1.92989047777653,-0.363801612913069,-0.123082058191072,-0.24663627285654,127.746264964972,0.0577372764786795,"IDC3",1
"144","CR240208","Brazil",2908,"X2030",99.0844345092773,50.8109397888184,38.5537986755371,-75.75,0.06,0.289408528198074,2.02796935272217,-0.390686382491663,-0.17532754306434,-0.224350626315633,191.219567827332,0.000206327372764787,"IDC3",1
"145","CR240208","Brazil",2908,"X2035",122.820770263672,70.2808685302734,39.448169708252,-79.2,0.06,0.277544704264099,2.1275571334362,-0.458874392910638,-0.179007125437562,-0.296300839261487,204.819993446068,0.000206327372764787,"IDC3",1
"146","CR240208","Brazil",2908,"X2040",129.929351806641,75.4567031860352,40.3094482421875,-82.51,0.06,0.266162310866575,2.22714491415024,-0.477769782710031,-0.182535041386641,-0.314278366672891,218.632903726396,0.000206327372764787,"IDC3",1
"147","CR240208","Brazil",2908,"X2045",150.398468017578,92.2289581298828,41.1372756958008,-85.68,0.06,0.255261348005502,2.32220597755909,-0.528573625190102,-0.185911648121991,-0.369438628602374,232.181780596797,0.000206327372764787,"IDC3",1
"148","CR240208","Brazil",2908,"X2050",143.684555053711,85.4786911010742,41.9337539672852,-88.72,0.06,0.24480742778542,2.41726704096794,-0.512479420593747,-0.189147219606534,-0.347793112652361,245.892560968964,0.000206327372764787,"IDC3",1
"149","CR240209","Brazil",2571,"X2015",73.0167999267578,22.219898223877,45.2859687805176,-88.08,1.67,0.0029171528588098,2.6900882935524,-0.305861658937437,-0.202624718911365,-0.10515028509976,293.143155091495,0.00649552703228316,"IDC3",1
"150","CR240209","Brazil",2571,"X2020",80.3039169311523,32.4940185546875,40.7075309753418,-88.08,3.34,0.0029171528588098,2.86974269628525,-0.330697788482048,-0.184160516590881,-0.149958487770661,284.223695358284,0.0129910540645663,"IDC3",1
"151","CR240209","Brazil",2571,"X2025",123.346084594727,55.6354103088379,53.2688522338867,-88.08,6.69,0.0029171528588098,3.02339448809624,-0.460293833145373,-0.23382468231697,-0.242837247188438,380.194620714375,0.0260210035005834,"IDC3",1
"152","CR240209","Brazil",2571,"X2030",128.882537841797,50.0843315124512,63.4784355163574,-88.08,NA,0.0029171528588098,3.17704627990723,-0.475029227416103,-0.271954823866085,-0.221527534944516,464.666224456722,NA,"IDC3",1
"153","CR240209","Brazil",2571,"X2035",160.331130981445,75.1802062988281,63.4784355163574,-88.08,NA,0.0029171528588098,3.33306194543838,-0.551414354078171,-0.271954823866085,-0.313329711588013,487.484655122007,NA,"IDC3",1
"154","CR240209","Brazil",2571,"X2040",163.982009887695,78.1224212646484,63.4784355163574,-88.08,NA,0.0029171528588098,3.48907761096954,-0.559528726637523,-0.271954823866085,-0.323357429483931,510.303085787293,NA,"IDC3",1
"155","CR240209","Brazil",2571,"X2045",187.41130065918,97.1280822753906,63.4784355163574,-88.08,NA,0.0029171528588098,3.63800165534019,-0.608220659000445,-0.271954823866085,-0.384696976495289,532.084315058701,NA,"IDC3",1
"156","CR240209","Brazil",2571,"X2050",174.686553955078,86.780029296875,63.4784355163574,-88.08,NA,0.0029171528588098,3.78692569971085,-0.582484149346756,-0.271954823866085,-0.352023044967938,553.86554433011,NA,"IDC3",1
"157","CR241205","Brazil",3009,"X2015",28.2801704406738,16.0920524597168,11.0069055557251,-1.68000000000001,2.75,0.244533067464274,1.08270009815693,-0.131858754390339,-0.0535475315119991,-0.07730843150269,31.1794484982424,0.00913924891990695,"IDC3",3
"158","CR241205","Brazil",3009,"X2020",52.3137664794922,28.0414428710938,20.6742839813232,-7.11,4.34,0.226487205051512,1.15500695884228,-0.230157116530757,-0.0982080322169862,-0.130821889444743,61.0031706240312,0.014423396477235,"IDC3",3
"159","CR241205","Brazil",3009,"X2025",90.653923034668,51.7330055236816,30.25244140625,-9.63000000000001,6.86,0.218112329677634,1.21684835284948,-0.364453242524535,-0.140377729897419,-0.227918394253486,91.8661405766238,0.0227982718511133,"IDC3",3
"160","CR241205","Brazil",3009,"X2030",93.2894973754883,48.6246299743652,35.2477607727051,-12.89,10.13,0.20727816550349,1.27868974685669,-0.372773454409697,-0.161582257967219,-0.215825063217997,111.116781461402,0.0336656696576936,"IDC3",3
"161","CR241205","Brazil",3009,"X2035",117.774833679199,64.8508453369141,39.6531982421875,-18.8,16.01,0.187637088733799,1.34148254692554,-0.445048284653474,-0.179848329014268,-0.276933603761105,129.75145354401,0.0532070455300764,"IDC3",3
"162","CR241205","Brazil",3009,"X2040",131.165908813477,71.3795013427734,44.0527229309082,-28.12,25.29,0.156663343303423,1.4042753469944,-0.480988658818427,-0.197692729871066,-0.300155776606914,149.301361433455,0.0840478564307079,"IDC3",3
"163","CR241205","Brazil",3009,"X2045",160.879745483398,90.9805068969727,48.9133262634277,-42.82,39.96,0.107809903622466,1.46421392887831,-0.552643170894447,-0.216956188613456,-0.365490192240173,170.84307299374,0.132801595214357,"IDC3",3
"164","CR241205","Brazil",3009,"X2050",156.91813659668,80.2899703979492,55.5019569396973,-66.04,63.14,0.0306414091060153,1.52415251076221,-0.543693562444356,-0.242331848987706,-0.330651114627142,198.636804347662,0.209837155201063,"IDC3",3
"165","CR241206","Brazil",3003,"X2015",29.4508972167969,15.954460144043,12.2234010696411,-3.17,2.54,0.0538461538461538,0.84578683745861,-0.136925690934866,-0.0592868351349579,-0.0766734367539286,26.9674565329903,0.00845820845820846,"IDC3",3
"166","CR241206","Brazil",3003,"X2020",53.0833511352539,28.2656879425049,21.1634292602539,-4.65,4.01,0.0489177489177489,0.902271722912788,-0.233113720841724,-0.100410873763184,-0.131795887844205,48.7235463549699,0.0133533133533134,"IDC3",3
"167","CR241206","Brazil",3003,"X2025",91.6264724731445,53.9683952331543,29.071928024292,-6.97,6.34,0.0411921411921412,0.950581164419651,-0.367536243732212,-0.135288747677093,-0.2364998639766,69.1626586042148,0.0211122211122211,"IDC3",3
"168","CR241206","Brazil",3003,"X2030",91.0364837646484,48.079418182373,34.0031318664551,-8.1,7.46,0.0374292374292374,0.998890605926514,-0.365667756747991,-0.15634839452787,-0.213684439698095,83.9908841010136,0.0248418248418248,"IDC3",3
"169","CR241206","Brazil",3003,"X2035",116.862762451172,67.9191665649414,36.2914352416992,-12.45,11.79,0.0229437229437229,1.0479432696104,-0.442511727785601,-0.165946038108319,-0.287941944894515,93.524513752968,0.0392607392607393,"IDC3",3
"170","CR241206","Brazil",3003,"X2040",129.221221923828,73.7953338623047,40.5140571594238,-19.32,18.63,6.66000666000666e-05,1.0969959332943,-0.475917471339672,-0.183370916845109,-0.308558457930655,108.182315304167,0.062037962037962,"IDC3",3
"171","CR241206","Brazil",3003,"X2045",145.277008056641,92.2361602783203,36.6789855957031,NA,24.57,NA,1.1438189304471,-0.516345775748414,-0.167560662773138,-0.36946133517651,103.074241434444,0.0818181818181818,"IDC3",3
"172","CR241206","Brazil",3003,"X2050",125.342727661133,83.0256652832031,29.8186798095703,NA,24.54,NA,1.19064192759991,-0.465655030504551,-0.13851135107825,-0.339744452959691,88.6925895743357,0.0817182817182817,"IDC3",3
"173","CR241207","Brazil",2997,"X2015",44.5338478088379,16.7949314117432,25.1739063262939,-31.74,1.68,0.0355689022355689,1.06528139996529,-0.199620460180903,-0.118270122862104,-0.0805454425172757,67.757939394044,0.00560560560560561,"IDC3",1
"174","CR241207","Brazil",2997,"X2020",65.57275390625,28.6160087585449,31.7495899200439,-36.4,2.65,0.02002002002002,1.13642497324944,-0.279538838218035,-0.146788615860127,-0.133315306610969,89.7127030326954,0.00884217550884218,"IDC3",1
"175","CR241207","Brazil",2997,"X2025",102.636283874512,54.3579559326172,37.6164932250977,-39.1,3.27,0.011011011011011,1.19727145040035,-0.401411813738702,-0.171453622594261,-0.23798556481538,110.397716435626,0.0109109109109109,"IDC3",1
"176","CR241207","Brazil",2997,"X2030",97.4166870117188,48.0406112670898,39.3865966796875,-39.1,3.26,0.011011011011011,1.25811792755127,-0.385584233009548,-0.178754331437745,-0.213531852488304,120.948008801185,0.0108775442108775,"IDC3",1
"177","CR241207","Brazil",2997,"X2035",120.429763793945,67.701171875,39.3866996765137,-39.1,NA,0.011011011011011,1.31990050435066,-0.452366394619758,-0.178754754366123,-0.287165397388599,126.887720160205,NA,"IDC3",1
"178","CR241207","Brazil",2997,"X2040",128.029907226562,74.2496337890625,39.386791229248,-39.1,NA,0.011011011011011,1.38168308115005,-0.472786419331791,-0.178755130302276,-0.310127284671012,132.827424705755,NA,"IDC3",1
"179","CR241207","Brazil",2997,"X2045",148.623886108398,92.0815887451172,39.3868675231934,-39.1,NA,0.011011011011011,1.44065735900402,-0.524372089249711,-0.178755443582273,-0.368973830173959,138.497130680198,NA,"IDC3",1
"180","CR241207","Brazil",2997,"X2050",138.674285888672,83.4519805908203,39.3869361877441,-39.1,NA,0.011011011011011,1.49963163685799,-0.500112111870756,-0.178755725534167,-0.341150339283434,144.166831260674,NA,"IDC3",1
"181","CR241208","Brazil",2991,"X2015",59.1228408813477,17.1910724639893,38.2433624267578,-31.14,5.29,0.209896355733868,2.19984512782097,-0.255925566708642,-0.174046508002225,-0.0823648085879595,205.910370029377,0.0176863925108659,"IDC3",3
"182","CR241208","Brazil",2991,"X2020",68.0734100341797,29.5244979858398,33.189998626709,-34.05,7.88,0.20016716817118,2.34675921368599,-0.288490884714944,-0.15291140662357,-0.137243247164767,192.987514525418,0.0263457037780007,"IDC3",3
"183","CR241208","Brazil",2991,"X2025",109.350318908691,55.9301643371582,41.8388862609863,-36.82,16.94,0.190906051487797,2.47240941870213,-0.421172975381553,-0.188762509655261,-0.24395230917151,250.990295600647,0.0566365763958542,"IDC3",3
"184","CR241208","Brazil",2991,"X2030",103.548957824707,48.9499244689941,43.8412857055664,-39.47,12.31,0.182046138415246,2.59805962371826,-0.404137169827932,-0.196844093251337,-0.217099465495748,275.037745135758,0.041156803744567,"IDC3",3
"185","CR241208","Brazil",2991,"X2035",128.340667724609,69.2527847290039,44.4497947692871,-41.99,12.31,0.173620862587763,2.72564290881157,-0.473604969009369,-0.199284017822767,-0.292674217529025,292.120628255736,0.041156803744567,"IDC3",3
"186","CR241208","Brazil",2991,"X2040",135.557510375977,74.7451477050781,45.0307540893555,-44.39,12.31,0.165596790371113,2.85322619390488,-0.492260902980584,-0.201606559996227,-0.311834376731729,309.358219576658,0.041156803744567,"IDC3",3
"187","CR241208","Brazil",2991,"X2045",158.270690917969,93.4818572998047,45.5863418579102,-46.68,12.31,0.15794048813106,2.97501023876667,-0.546769047540997,-0.203821370416783,-0.373376430646251,326.106143028954,0.041156803744567,"IDC3",3
"188","CR241208","Brazil",2991,"X2050",148.189208984375,84.2673416137695,46.1165046691895,-48.86,12.31,0.150651955867603,3.09679428362846,-0.5233372422345,-0.205929097089522,-0.343830873230225,342.965843266246,0.041156803744567,"IDC3",3
"189","CR241209","Brazil",2985,"X2015",60.0829544067383,23.2832164764404,32.5692253112793,-42.6,3.76,0.20251256281407,2.29056746053696,-0.259488986283437,-0.150278072005176,-0.109895210683858,185.122624818447,0.0125963149078727,"IDC3",1
"190","CR241209","Brazil",2985,"X2020",66.7561569213867,32.9148445129395,28.6715450286865,-42.6,7.07,0.20251256281407,2.44354033136368,-0.283789230555085,-0.13355593537666,-0.15174520503863,175.510661384281,0.0236850921273032,"IDC3",1
"191","CR241209","Brazil",2985,"X2025",110.061401367188,58.3561515808105,40.1230545043945,-42.6,14.14,0.20251256281407,2.57437239193916,-0.423227289968393,-0.181772834519589,-0.253067722978819,251.664029940606,0.0473701842546064,"IDC3",1
